museum_id,Region,Museum,City,URL,description,street,postcode,Latitude,Longitude,website,main category,secondary category,adult_ticket_price,museumkaart_price
23,South Holland,TENT,Rotterdam,https://whichmuseum.com/museum/tent-rotterdam-23,TENT is housed in a monumental building that used to serve as a school. It is an organisation for contemporary art in Rotterdam. It seeks to connect the art of the city with what is happening around the world. It focuses on developments in contemporary art with special focus on current topics.,Witte de Withstraat 50,3012 BR,,,http://www.tentrotterdam.nl/,Art & Design,,2.50,0.00
70,South Holland,Wereldmuseum Rotterdam,Rotterdam,https://whichmuseum.com/museum/wereldmuseum-rotterdam-70,The Wereldmuseum Rotterdam is housed in the former clubhouse of the Royal Yacht Association from 1851. The collection consists of art objects and various other objects from cultures around the world. The permanent exhibition consists of some two thousand objects. Unique in the collection is a statue of Buddha that was made on behalf of the Thai King Rama V.,Willemskade 25,3016 DM,,,https://www.wereldmuseum.nl/nl/home.html,History & Anthropology,,3.00,0.00
90,South Holland,Maritime Museum Rotterdam,Rotterdam,https://whichmuseum.com/museum/maritime-museum-rotterdam-90,Maritime Museum Rotterdam is the oldest maritime museum in the Netherlands. The museum illustrates the Dutch maritime history and owns a collection of half a million objects that cover a period of more than five centuries. Important in the museum is the oldest ship model of Western Europe. Children can playfully discover the maritime sector in the port of ‘Professor Plons’.,Leuvehaven 1,3011 EA,,,https://www.maritiemmuseum.nl/,History & Anthropology,,9.00,0.00
209,South Holland,Museum Rotterdam '40-'45 NU,Rotterdam,https://whichmuseum.com/museum/museum-rotterdam-40-45-nu-209,Museum Rotterdam '40-'45 NU is a museum in Rotterdam in the Netherlands.,Coolhaven 375,3015 GC,,,https://museumrotterdam.nl/tentoonstellingen/museum-rotterdam-40-45-nu,History & Anthropology,,2.50,0.00
224,South Holland,Kunsthal Rotterdam,Rotterdam,https://whichmuseum.com/museum/kunsthal-rotterdam-224,"Kunsthal Rotterdam is housed in a modern building designed by Rem Koolhaas. It is an exhibition site of 3300 square metres. Kunstal Rotterdam does not have its own collection. For this reason, it organizes various exhibitions on art and culture. There are often several exhibitions simultaneously, allowing the visitor to get acquainted with art from various art movements and continents.",Westzeedijk 341,3015 AA,,,https://www.kunsthal.nl/nl/,Art & Design,,7.00,0.00
265,South Holland,Belasting & Douane Museum,Rotterdam,https://whichmuseum.com/museum/belasting-douane-museum-rotterdam-265,"The Belasting &amp; Douane Museum is housed in two historic houses. It illustrates the history of tax and customs in the Netherlands. The diverse collection includes paintings, photographs, drawings, prints, uniforms, glassware, silver objects, games, smuggling objects and measuring and weighing instruments. The museum also exhibits a contemporary art collection.",Parklaan 14-16,3016 BB,,,https://www.bdmuseum.nl/,Specialized & Alternative,History & Anthropology,3.50,0.00
278,South Holland,Museum Rotterdam,Rotterdam,https://whichmuseum.com/museum/museum-rotterdam-278,Museum Rotterdam is a cultural history museum on the city of Rotterdam.,Rodezand 26,3011 AN,,,https://museumrotterdam.nl/,History & Anthropology,,3.75,0.00
288,South Holland,Natural History Museum Rotterdam,Rotterdam,https://whichmuseum.com/museum/natural-history-museum-rotterdam-288,"The Natural History Museum Rotterdam is housed in Villa Dijkzigt, a monumental building from 1852. The museum organizes exhibitions on (urban) nature and natural history. The permanent collection includes mammals, birds, insects, plants and shells mainly from the region, but also partly from different places. In addition, the museum displays fossils from Dutch soil. An eyecatcher is the whale skeleton.",Westzeedijk 345,3015 AA,,,http://www.hetnatuurhistorisch.nl/,Nature & Natural History,,3.50,0.00
545,South Holland,Het Nieuwe Instituut,Rotterdam,https://whichmuseum.com/museum/het-nieuwe-instituut-rotterdam-545,"The Nieuwe Instituut is a cultural institution dedicated to architecture and urbanism that manages the archives of the Dutch architectural history. The Nieuwe Instituut maps radical technological, cultural, economic and social changes and tries to make the themes more understandable and share it with a wide audience. The Sonneveld House (also a museum) is part of the Nieuwe Instituut. It is one of the best preserved houses in the style of 'het Nieuwe Bouwen'.",Museumpark 25,3015 CB,,,https://hetnieuweinstituut.nl/,Art & Design,Specialized & Alternative,14.00,0.00
568,South Holland,Garage Rotterdam,Rotterdam,https://whichmuseum.com/museum/garage-rotterdam-568,"Garage Rotterdam is housed in a former Volkswagen repair shop. It is an exhibition area for contemporary art, where four exhibitions per year are organized. The exhibitions focus on recent developments in contemporary art and have a thematic nature. The exhibitions are complemented by various other activities such as performances, concerts and presentations.",Goudsewagenstraat 27,3011 RH,,,http://garagerotterdam.nl/,Art & Design,,2.00,0.00
371,South Holland,Nederlands Fotomuseum,Rotterdam,https://whichmuseum.com/museum/nederlands-fotomuseum-rotterdam-371,"We safeguard the Netherlands’ current and future photographic heritage and make it relevant to today’s international context. In doing so, we exhibit photography that reflects the world we live in and share it with society in order to enrich people’s lives with visual stories that matter. We also bring the photography of the past to the present, in order to understand the present and conquer the future.",Wilhelminakade 332,3072 AR,,,https://www.nederlandsfotomuseum.nl/,Art & Design,,14.00,0.00
472,South Holland,Trompenburg Tuinen & Arboretum,Rotterdam,https://whichmuseum.com/museum/trompenburg-tuinen-arboretum-rotterdam-472,"Trompenburg Tuinen &amp; Arboretum used to be one of the ‘buitenplaatsen’ in Cralingen. Now there are gardens with fountains, herbaceous borders, a desert greenhouse and an aviary. There are thousands of perennials and bulbs, and hundreds of trees and shrubs. The old part of the garden has an English landscape style.",Honingerdijk 86,3062 NX,,,http://www.trompenburg.nl/,Nature & Natural History,,6.25,0.00
8011,South Holland,Depot Boijmans Van Beuningen,Rotterdam,https://whichmuseum.com/museum/depot-boijmans-van-beuningen-rotterdam-8011,Depot Boijmans Van Beuningen is an art depot of Museum Boijmans Van Beuningen in Rotterdam.,Museumpark 24,3015 CX,,,https://www.boijmans.nl/depot,Art & Design,,20.00,0.00
120,South Holland,Muzee Scheveningen,Scheveningen,https://whichmuseum.com/museum/muzee-scheveningen-120,"Muzee Scheveningen is a museum on natural and cultural history in Scheveningen which illustrates the culture, the history and the goings on in the city. The collection consists of a cultural history part and a biology part focused on the sea. The cultural history collection consists mainly of objects related to fisheries, including ship models and attributes that were used on ships in the past. The biological collection consists largely of shells from various seas.",Neptunusstraat 90-92,2586 GT,,,https://www.muzeescheveningen.nl/,History & Anthropology,Nature & Natural History,3.75,0.00
172,South Holland,Sculptures by the sea,Scheveningen,https://whichmuseum.com/museum/sculptures-by-the-sea-scheveningen-172,"Museum Beelden aan Zee focuses exclusively on contemporary sculpture.The first sculpture in the collection was purchased by the founders Theo and Lida Scholten, in 1966. The museum was founded in 1994 and now holds nearly one thousand sculptures and several hundreds of medals. This is the only Dutch museum which specializes in exhibiting sculpture.",Harteveltstraat 1,2586 EL,,,http://www.beeldenaanzee.nl/,Art & Design,,15.00,0.00
121,South Holland,Stedelijk Museum Schiedam,Schiedam,https://whichmuseum.com/museum/stedelijk-museum-schiedam-121,"Stedelijk Museum Schiedam is housed in the former late 18th century St. James Hospital. The contemporary art in the museum contrasts with the neoclassical building. The collection focusses on experimental and informal art from the period 1945 to 1960. The museum owns about 250 Cobra works by painters such as Karel Appel, Corneille and Constant. But the collection also includes works by Jan Elburg and Lucebert, both painter and poet.",Hoogstraat 112-114,3111 HL,,,http://www.stedelijkmuseumschiedam.nl/nl/,Art & Design,,5.00,0.00
123,South Holland,Jenevermuseum,Schiedam,https://whichmuseum.com/museum/jenevermuseum-schiedam-123,"The Jenever Museum is housed in a former wine and malt distillery. The museum covers everything about Jenever. The collection includes packaging, glassware and advertising. It illustrates the story of the history and background of Jenever. There is also a tasting room in the museum and a historic distillery where wine malt liquor is distilled according to the old Dutch method.",Lange Haven 74-76,3111 CH,,,https://www.jenevermuseum.nl/,Specialized & Alternative,History & Anthropology,6.00,0.00
424,South Holland,Museummolen De Nieuwe Palmboom,Schiedam,https://whichmuseum.com/museum/museummolen-de-nieuwe-palmboom-schiedam-424,"Museummolen De Nieuwe Palmboom is housed in ‘De Palmboom’, a windmill in Schiedam which was built in 1781 to grind raw materials for the production of jenever. The museum illustrates the history of mills of Schiedam and the production of grain into jenever. The museum also displays a model of the city in the year 1847 that features all the windmills in Schiedam in the 19th century during the heyday of the jenever industry.",Noordvest 34,3111 PH,,,http://www.deschiedamsemolens.nl/museummolen/,History & Anthropology,,4.50,0.00
390,South Holland,Dutch Silver Museum,Schoonhoven,https://whichmuseum.com/museum/dutch-silver-museum-schoonhoven-390,"The Nederlands Zilvermuseum presents an overview of the history of Dutch silver. The collection covers a period from 1600 to the present. The museum is focussed on historical and contemporary silver objects, history, certification marks, technology and jewellery from the twenties. The museum owns the historical collection of Van Kempen and Begeer, of which it exhibits some objects.",Kazerneplein 4,2871 CZ,,,https://zilvermuseum.com/,Specialized & Alternative,Art & Design,9.50,0.00
250,South Holland,Nationaal Baggermuseum,Sliedrecht,https://whichmuseum.com/museum/nationaal-baggermuseum-sliedrecht-250,"The Nationaal Baggermuseum is dedicated to the history of the dredging industry. It illustrates the developments in the dredging industry by displaying historical and recent dredger models. The collection of the museum includes historical photographs, old prints and drawings and various objects from the past, including various dredged objects.",Molendijk 204,3361 ER,,,https://www.nationaalbaggermuseum.nl/,Specialized & Alternative,History & Anthropology,3.00,0.00
1326,South Holland,West Den Haag,The Hague,https://whichmuseum.com/museum/west-den-haag-the-hague-1326,West Den Haag is a museum in The Hague in the Netherlands.,Lange Voorhout 34,2514 EE,,,http://www.westdenhaag.nl/,Art & Design,,12.50,0.00
656,South Holland,Humanity House,The Hague,https://whichmuseum.com/museum/humanity-house-the-hague-656,"The Humanity House shows what it means to have to survive in a conflict or a disaster. Visitors take part in an ‘experiential journey’ through the museum where they learn what it's like to be a refugee and to lose everything. the Humanity House is also a platform where exhibitions, debates, lectures, film screenings and other activities are organized.",Prinsegracht 8,2512 GA,,,https://www.humanityhouse.org/,Specialized & Alternative,,6.50,0.00
108,South Holland,The Historical Museum of The Hague,The Hague,https://whichmuseum.com/museum/the-historical-museum-of-the-hague-108,"The historical museum of The Hague is housed in a building from 1636 that was built for the gunners of the St. Sebastian's Guild. The museum is dedicated to the history of The Hague. The permanent collection includes paintings such as cityscapes from 1553 and silver and glass objects. In addition, the museum exhibits tiles, portrait miniatures, furniture and dollhouses. Centerpieces in the collection are the architectural model of the fireworks pavilion at the Hofvijver from 1749 and the painting ‘Gezicht op Den Haag’.",Korte Vijverberg 7,2513 AB,,,https://www.haagshistorischmuseum.nl/,History & Anthropology,Art & Design,5.00,0.00
117,South Holland,Sound and Vision The Hague,The Hague,https://whichmuseum.com/museum/sound-and-vision-the-hague-117,"COMM Museum is closed for individual visitors. Groups can make a reservation via our website. The Museum voor Communicatie manages historical objects related to mail, postal stamps and telecommunication. The collection includes books, journals and other objects related to mail and telecommunication. The museum has three permanent exhibitions. In the interactive exhibition ‘Iconen van de Post’ the visitor is shown what the world would be like without the invention of the stamp. ‘Briefgeheimen’ consists of postcards in which people confess their secrets.",Zeestraat 82,2518 AD,,,https://denhaag.beeldengeluid.nl/,Specialized & Alternative,,8.00,0.00
130,South Holland,Louwman Museum,The Hague,https://whichmuseum.com/museum/louwman-museum-the-hague-130,"The Louwman Museum features the world's oldest private collection of automobiles, including historic cars, motorcycles and carriages. The internationally oriented collection is collected by two generations of the Louwman family and includes approximately 250 classic automobiles. Each car tells its own story and shows its contribution to the history of automobiles.",Leidsestraatweg 57,2594 BB,,,https://www.louwmanmuseum.nl/,Science & Technology,Specialized & Alternative,15.00,0.00
144,South Holland,KM21,The Hague,https://whichmuseum.com/museum/km21-the-hague-144,"GEM is a museum of contemporary art. It follows the developments in the world of contemporary art on a national and international level. There are about seven exhibitions per year that consist of paintings, sculptures, drawings, (video) installations, film and photography. GEM is part of the Gemeentemuseum Den Haag. It represents its contemporary art collection.",Stadhouderslaan 43,2517 HV,,,http://www.gem-online.nl/,Art & Design,,8.00,0.00
9,South Holland,Kinderboekenmuseum,The Hague,https://whichmuseum.com/museum/kinderboekenmuseum-the-hague-9,"The Kinderboekenmuseum is part of the Letterkundig Museum, which aims to increase appreciation and interest in literature. In The Kinderboekenmuseum the visitor discovers, experiences and makes the most beautiful (children’s) stories. In a playful way the visitor learns about children's literature and undergoes the magic of both his own stories and the stories of others. The museum focusses on the encouragement and enjoyment of reading and writing and the creative use of language. It is suitable for both children and adults.",Prins Willem-Alexanderhof 5,2595 BE,,,http://www.kinderboekenmuseum.nl/,Specialized & Alternative,Art & Design,7.00,0.00
19,South Holland,Museum Bredius,The Hague,https://whichmuseum.com/museum/museum-bredius-the-hague-19,"Museum Bredius is housed in a 18th century mansion. It displays the private collection of the famous art historian Dr. Abraham Bredius (1855-1946). The collection partly consists of 17th century paintings and drawings by Dutch Masters. In total, the collection consists of more than two hundred paintings. But also furniture and objects of silver, crystal and porcelain are part of the collection. Besides the permanent collection, the museum also organises temporary exhibitions.",Lange Vijverberg 14,2513 AC,,,https://museumbredius.nl/,Art & Design,,6.00,0.00
65,South Holland,Museum Meermanno,The Hague,https://whichmuseum.com/museum/museum-meermanno-the-hague-65,"Museum Meermanno is housed in the former house of Baron Van Westreenen of Tiellandt. The museum is dedicated to books from both the present and the past. The permanent exhibition focuses on the development and the design of books. The museum features a 19th century book room, where incunabula, the earliest form of the book, are displayed. Approximately four times a year the museum organises temporary exhibitions on both the modern and the old book.",Prinsessegracht 30,2514 AP,,,https://www.meermanno.nl/,Specialized & Alternative,History & Anthropology,4.75,0.00
67,South Holland,Museon,The Hague,https://whichmuseum.com/museum/museon-the-hague-67,"The Museon in The Hague is a museum for culture and science. Visitors are inspired to discover the world and treat it with respect. In the central exhibition One Planet you learn in a fun way what you can do yourself to keep our earth livable. The temporary exhibitions are always interactive and suitable for the whole family. The themes are diverse and include, for example, space travel, volcanoes, climate change, evolution or the Romans. In addition, visitors can always visit the NatGeo Focus Gallery, National Geography's permanent photo exhibition, with various themes.",Stadhouderslaan 37,2517 HV,,,https://www.museon.nl/,Science & Technology,Nature & Natural History,9.00,0.00
77,South Holland,Kunstmuseum Den Haag,The Hague,https://whichmuseum.com/museum/kunstmuseum-den-haag-the-hague-77,"Kunstmuseum Den Haag (formerly known as Gemeentemuseum Den Haag) is a museum with a diverse collections of modern art, applied art, musical instruments and fashion. It owns the largest collection of works by Piet Mondrian and is the centre of the Hague School, owning works by Israel, Jongkind, Maris, Mauve, Mesdag and Weissenbruch. There are five ‘style rooms’ in the museum, each one representing a different period.",Stadhouderslaan 41,2517 HV,,,https://www.kunstmuseum.nl,Art & Design,,11.50,0.00
87,South Holland,Literatuurmuseum,The Hague,https://whichmuseum.com/museum/literatuurmuseum-the-hague-87,"The Literary Museum (Literatuurmuseum) is dedicated to Dutch literature and Dutch authors. It pays a tribute to the literary heritage of the Netherlands. The collection of the museum consists of various objects related to the life and work of literary writers, including manuscripts, love letters, illustrations and children's books. The museum covers important current events in the world of literature by organising changing temporary exhibitions.",Prins Willem-Alexanderhof 5,2595 BE,,,http://literatuurmuseum.nl/,History & Anthropology,Art & Design,7.00,0.00
215,South Holland,Louis Couperus Museum,The Hague,https://whichmuseum.com/museum/louis-couperus-museum-the-hague-215,"The Louis Couperus Museum is dedicated to the Dutch writer Louis Couperus. The collection consists of objects that are related to Couperus. The collection includes a portrait of his father and his office, but also a plastic effigy of the dressed in a 19th century costume. In addition, the museum exhibits various manuscripts.",Javastraat 17,2585 AB,,,http://www.louiscouperusmuseum.nl/,Specialized & Alternative,,4.00,0.00
242,South Holland,Museum Panorama Mesdag,The Hague,https://whichmuseum.com/museum/museum-panorama-mesdag-the-hague-242,"Museum Panorama Mesdag is an icon of The Hague, with the Panorama of Scheveningen being the absolute highlight. Step into the largest painting of The Netherlands, be inspired by the impressive collection of works by Hendrik Willem Mesdag and Sientje Mesdag - van Houten. Visit surprising exhibitions which connect the past and present. The Panorama Mesdag Museum is endlessly fascinating for everybody.",Zeestraat 65,2518 AA,,,http://www.panorama-mesdag.nl/,Art & Design,,12.00,0.00
287,South Holland,Prison Gate Museum,The Hague,https://whichmuseum.com/museum/prison-gate-museum-the-hague-287,"Museum de Gevangenpoort is housed in a medieval prison. It consists of a courthouse, a cell block and a house for the jailer. The museum illustrates the story of crime and punishment throug the ages. It shows how prisoners were brought to trial, punished and imprisoned. The collection consists of instruments of punishment and torture, including the pillory, neck and handcuffs, branding irons, executioner swords and thumbscrews. Because of its collection, the museum is not suited for children under eight years.",Buitenhof 33,2513 AH,,,https://www.gevangenpoort.nl/,History & Anthropology,,7.50,0.00
306,South Holland,Prince William V Gallery,The Hague,https://whichmuseum.com/museum/prince-william-v-gallery-the-hague-306,"The Prince William V Gallery is situated in the midst of the historical centre of The Hague. The Gallery is located at the Buitenhof, a five minute walk from the Mauritshuis. You can easily combine a visit to the Gallery with a visit to the Mauritshuis, or the nearby Prison Gate Museum Gevangenpoort. The Prince William V Gallery is called the hidden gem of The Hague. Prince William V of Oranje-Nassau had the room built in 1774 in order to exhibit his paintings. The walls were fully covered, in order to clearly show the wealth of his collection.",Buitenhof 33,2513 AH,,,https://www.mauritshuis.nl/nl-nl/ontdek/galerij-prins-willem-v/,Art & Design,,5.00,0.00
308,South Holland,The Hague Museum of Photography,The Hague,https://whichmuseum.com/museum/the-hague-museum-of-photography-308,"The Hague Museum of Photography is part of the Gemeentemuseum. The museum organizes about six exhibitions annually on various genres, disciplines and periods in the history of photography. Most exhibitions are focussed on ‘the image of man’. Unknown work is prominently presented. In addition, the museum exhibits current relevant social photography projects.",Stadhouderslaan 43,2517 HV,,,http://www.fotomuseumdenhaag.nl/,Art & Design,,6.00,0.00
317,South Holland,De Mesdag Collectie,The Hague,https://whichmuseum.com/museum/de-mesdag-collectie-the-hague-317,"Museum De Mesdag Collectie is housed in the old house of the Dutch painter Hendrik Willem Mesdag. The museum exhibits paintings by French and Dutch masters of the 19th century, which were collected by Hendrik Willem Mesdag and his wife Sientje Mesdag-Van Houten. To decorate the house and the museum, Mesdag also collected applied arts, such as Japanese vases and ceramics by Theodoor Colenbrander.",Laan van Meerdervoort 7F,2517 AB,,,https://www.demesdagcollectie.nl/,Art & Design,,9.00,0.00
332,South Holland,National Archive,The Hague,https://whichmuseum.com/museum/national-archive-the-hague-332,"The National Archive features objects from about a thousand years of history of the Netherlands. It has 125 kilometres of documents, 14 million photographs and 300,000 historical maps. In addition, the library features around 60,000 reference books. The National Archive organizes exhibitions in which the history and stories from the archive are told in an interactive way.",Prins Willem-Alexanderhof 5,2595 BE,,,http://www.gahetna.nl/,History & Anthropology,Specialized & Alternative,3.00,0.00
339,South Holland,Mauritshuis,The Hague,https://whichmuseum.com/museum/mauritshuis-the-hague-339,"The Mauritshuis is home to the Best of Dutch painting from the Golden Age. The compact, yet world-renowned collection, is situated in the heart of The Hague, right next to the government centre. Masterpieces such as Vermeer's Girl with a Pearl Earring, The Anatomy Lesson of Dr. Nicolaes Tulp by Rembrandt, The Goldfinch by Fabritius and The Bull by Potter are on permanent display in the intimate rooms of this seventeenth-century monument.",Plein 29,2511 CS,,,https://www.mauritshuis.nl/nl-nl/,Art & Design,,12.50,0.00
7840,South Holland,Vrijmetselarij Museum,The Hague,https://whichmuseum.com/museum/vrijmetselarij-museum-the-hague-7840,Vrijmetselarij Museum is a museum in The Hague in the Netherlands.,Javastraat 2B,2585 AM,,,https://www.vrijmetselarij.nl/cmc/,Specialized & Alternative,,7.50,0.00
7850,South Holland,NEST - ruimte voor kunst,The Hague,https://whichmuseum.com/museum/nest-ruimte-voor-kunst-the-hague-7850,NEST - ruimte voor kunst is a museum in The Hague in the Netherlands.,De Constant Rebecqueplein 20b,2518 RA,,,https://www.nestruimte.nl/en/,Art & Design,,5.00,0.00
8025,South Holland,Design Museum Dedel,The Hague,https://whichmuseum.com/museum/design-museum-dedel-the-hague-8025,"From private residence to auction house to museum: that is Design Museum Dedel. A museum in a stellar 17th-century building at the Prinsegracht, in Den Haag, where the history of advertising, graphic art and design comes to life!
 

 We all have to deal with advertising on a daily basis. But how often do we consciously look at the designs associated with it? The design says a lot about the time in which it originated and gives the opportunity to approach history from a different perspective. With a semi-permanent layout, Design Museum Dedel will show an overview of 150 years of advertising and design. 
 

 The museum not only develops in light of the ongoing restoration, it also develops further through new insights and possibilities and through the establishment and operation of partnerships with other similar institutes elsewhere in the world.",Prinsegracht 15,2512 EW,,,https://designmuseumdedel.nl,Art & Design,,10.00,10.00
159,South Holland,Swaensteyn Museum,Voorburg,https://whichmuseum.com/museum/swaensteyn-museum-voorburg-159,"Stadsmuseum Leidschendam-Voorburg is housed in a former notary house from 1805. The museum illustrates the history of Leidschendam-Voorburg. Important in the museum is the Forum Hadriani, a former Roman settlement that was situated in the area where Voorburg is now currently situated. The museum also focusses on Princess Marianne of the Netherlands, who lived in the region. In addition to displaying objects related to the local history, the museum also exhibits art works by artists from Leidschendam-Voorburg.",Herenstraat 101,2271 CC,,,http://www.swaensteyn.nl/,History & Anthropology,Art & Design,3.00,0.00
459,South Holland,Huygensmuseum Hofwijck,Voorburg,https://whichmuseum.com/museum/huygensmuseum-hofwijck-voorburg-459,"Huygensmuseum Hofwijck is the ‘buitenplaats’ of Constantijn and Christiaan Huygens. Constantijn Huygens (1596-1687) was a poet, musician, architect and secretary of the Princes of Orange. Christiaan Huygens (1629-1695) was a Dutch mathematician, physicist and astronomer, inventor and writer. The museum is illustrates the history, life and work of the original inhabitants: the Huygens family. Both father and son Huygens lived and worked in the ‘buitenplaats’.",Westeinde 2a,2275 AD,,,http://hofwijck.nl/,Science & Technology,History & Anthropology,6.00,0.00
11,South Holland,Duivenvoorde castle,Voorschoten,https://whichmuseum.com/museum/duivenvoorde-castle-voorschoten-11,"Duivenvoorde Castle in the Village of Voorschoten is one of the oldest castles in South Holland. The rooms are decorated as if the castle is still inhabited. They are filled with objects such as Oriental and European porcelain, Delftware and silverware. Family portraits from the 16th and 17th centuries decorate the walls. In the 19th century the park was transformed by the landscape architect David Jan Zocher, Jr. from an 18th century baroque garden to an English landscape garden. The park offers beautiful footpaths and benches for walkers to sit and enjoy the quiet beauty and charming views of the park. ",Laan van Duivenvoorde 4,2252 AK,,,https://www.kasteelduivenvoorde.nl/,History & Anthropology,,13.50,0.00
433,South Holland,Museum De Voorde,Zoetermeer,https://whichmuseum.com/museum/museum-de-voorde-zoetermeer-433,"Museum De Voorde is about you and me, here and now. Find out what connects us and where we differ from each other. The interactive exhibitions offer various challenges that will make you think about yourself and others and encourage you to engage into dialogue with your family and friends. Museum De Voorde is a kidsproof museum. In all our exhibitions we provide challenges and tests especially for kids.",Stadhuisplein 22,2711 EC,,,https://museumdevoorde.nl,History & Anthropology,,7.00,0.00
454,Utrecht,Amerongen Castle,Amerongen,https://whichmuseum.com/museum/amerongen-castle-454,"The building and interior of Castle Amerongen have a remarkable character that has developed over the centuries. Originally, the castle is a thirteenth-century residential tower built in the Rhine floodplains. In the sixteenth century, Goert van Reede settled on the castle. This family stayed for over three centuries. In February 1673 the French occupiers burned the castle down and destroyed the outbuildings. The 'Huys' was then rebuilt in a sober Dutch classicist style. The Huys with its original inventory is nowadays on display and definitely worth a visit.",Drostestraat 20,3958 BK,,,https://kasteelamerongen.nl/,History & Anthropology,,12.00,0.00
139,Utrecht,Museum Flehite,Amersfoort,https://whichmuseum.com/museum/museum-flehite-amersfoort-139,"Museum Flehite is housed in three houses from around 1540. It is the historical museum of Amersfoort and Eemland. The permanent collection consists of some 20,000 works of art and other objects that illustrate more than 750 years of the city’s history. In addition to the permanent collection, the museum also organises temporary exhibitions on culture and art history. Children can take part in scavenger hunts.",Westsingel 50,3811 BC,,,https://museumflehite.nl,History & Anthropology,Art & Design,5.00,0.00
31,Utrecht,The Mondriaan House,Amersfoort,https://whichmuseum.com/museum/the-mondriaan-house-amersfoort-31,"The Mondriaan House is the house in which the Dutch painter Piet Mondrian was born. The museum is dedicated to his art, his life and the artist himself. Works, photographs, letters and film footage illustrate the artist’s life. In 'The Treasury' early work is displayed. On the ground floor there is a full sized reconstructed studio, in which he worked in Paris. The upper floor is used for changing exhibitions of artists that are inspired by Mondrian.",Kortegracht 11,3811 KG,,,https://www.mondriaanhuis.nl/nl,Art & Design,,12.50,0.00
335,Utrecht,Cavaleriemuseum,Amersfoort,https://whichmuseum.com/museum/cavaleriemuseum-amersfoort-335,"The Dutch Cavalry Museum consists of two buildings and a number of armoured vehicles and tanks that are parked outside around both buildings. The collection includes firearms, motorcycles, uniforms, models, paintings and silver objects. In the second building several historical Cavalry vehicles are exhibited. The museum also organizes temporary exhibitions.",Barchman Wuytierslaan 198,3831 LN,,,http://www.cavaleriemuseum.nl/,History & Anthropology,,4.00,0.00
344,Utrecht,Kunsthal KAdE,Amersfoort,https://whichmuseum.com/museum/kunsthal-kade-amersfoort-344,"Kunsthal KAdE is housed in ‘het Eemhuis’. It is an exhibition space and has no own collection. Exhibitions are organized on contemporary art, architecture, crafts and contemporary visual culture. The museum is focussed outwards to the public and open for inspirations from around the whole world. KAdE also organizes lectures, tours and discussion evenings.",Eemplein 77,3812 EA,,,https://www.kunsthalkade.nl/nl,Art & Design,,10.00,0.00
7889,Utrecht,Musiom,Amersfoort,https://whichmuseum.com/museum/musiom-amersfoort-7889,,Stadsring 137,3817 BA,,,https://musiom.art/,Art & Design,,8.00,0.00
813,Utrecht,Waterline Museum,Bunnik,https://whichmuseum.com/museum/waterline-museum-bunnik-813,"The Waterline Museum tells the story of water in its capacity as an ally in defending the Netherlands between 1588 and 1940. The museum will bring the Waterline to life through personal stories, original elements and replicas, working models and digital media. The 50 metre-long model of the New Dutch Waterline is a real eye-catcher; visitors can operator it themselves and observe how inundation and dry pumping works. Come visit the museum and discover how the Dutch used water as a weapon to defend their country.",Achterdijk 12,3981 HB,,,https://waterliniemuseum.nl/,History & Anthropology,,9.50,0.00
7907,Utrecht,Pop-up Museum Oud Amelisweerd,Bunnik,https://whichmuseum.com/museum/pop-up-museum-oud-amelisweerd-bunnik-7907,Pop-up Museum Oud Amelisweerd is a museum in Bunnik in the Netherlands.,Koningslaan 9,3981 HD,,,https://landhuisoudamelisweerd.nl/,Art & Design,,5.00,0.00
345,Utrecht,Museum Spakenburg,Bunschoten-Spakenburg,https://whichmuseum.com/museum/museum-spakenburg-bunschoten-spakenburg-345,Museum Spakenburg is a museum in Bunschoten-Spakenburg in the Netherlands.,Oude Schans 47-63,3752 AH,,,http://www.museumspakenburg.nl/,History & Anthropology,,5.00,0.00
359,Utrecht,Huis Doorn,Doorn,https://whichmuseum.com/museum/huis-doorn-359,Huis Doorn is a water castle from the 14th century that was rebuilt as an elegant villa at the end of the 18th century. The interior originates from the imperial palaces in Potsdam and Berlin. The interior illustrates how royal families lived. In addition there are imperial art objects on display.,Langbroekerweg 10,3941 MT,,,https://www.huisdoorn.nl,History & Anthropology,,12.00,0.00
39,Utrecht,Castle De Haar,Haarzuilens,https://whichmuseum.com/museum/castle-de-haar-haarzuilens-39,"Castle De Haar is the largest and most luxurious castle in the Netherlands. The castle illustrates the world of luxury in which the baron family lives. The museum consists of the castle, a collection of art objects and the surrounding park and the associated property. Both the guest houses and servants’ quarters can be visited. The collection includes objects of Ming, French antiques, tapestries and specially designed cutlery. In the park are tall trees,, ponds, small bridges and a maze.",Kasteellaan 1,3455 RR,,,https://www.kasteeldehaar.nl/,History & Anthropology,Art & Design,17.00,0.00
325,Utrecht,Museum Ijsselstein,IJsselstein,https://whichmuseum.com/museum/museum-ijsselstein-ijsselstein-325,"Museum Ijsselstein is a cultural history museum dedicated to the cultural heritage of IJsselstein. The permanent exhibition illustrates the history of Ijsselstein. Themes that are covered in the museum include castles and knights, old crafts, contemporary design, old paintings and modern arts. In addition, the museum organizes temporary exhibition on contemporary art and culture.",Walkade 2-4,3401 DS,,,http://www.museumijsselstein.nl/,History & Anthropology,Art & Design,2.50,0.00
